n_features,k,n_samples,sample_id,difference
7,6,10000,2099,0.07999999999999996
7,6,10000,2100,0.010000000000000009
7,6,10000,2106,0.030000000000000027
7,6,10000,2108,0.04999999999999999
7,6,10000,2112,0.05000000000000002
7,6,10000,2113,0.01999999999999999
7,6,10000,2118,0.020000000000000018
7,6,10000,2119,0.009999999999999953
7,6,10000,2120,0.04000000000000001
7,6,10000,2127,0.019999999999999962
7,6,10000,2128,0.010000000000000009
7,6,10000,2129,0.019999999999999962
7,6,10000,2130,0.010000000000000009
7,6,10000,2138,0.020000000000000018
7,6,10000,2143,0.040000000000000036
7,6,10000,2148,0.02999999999999997
7,6,10000,2153,0.030000000000000027
7,6,10000,2156,0.010000000000000009
7,6,10000,2157,0.020000000000000018
7,6,10000,2159,0.010000000000000009
7,6,10000,2163,0.019999999999999962
7,6,10000,2164,0.010000000000000009
7,6,10000,2166,0.010000000000000009
7,6,10000,2167,0.030000000000000027
7,6,10000,2176,0.010000000000000009
7,6,10000,2179,0.010000000000000009
7,6,10000,2183,0.02999999999999997
7,6,10000,2186,0.04999999999999999
7,6,10000,2189,0.019999999999999962
7,6,10000,2191,0.03
7,6,10000,2194,0.030000000000000027
7,6,10000,2196,0.019999999999999962
7,6,10000,2197,0.03999999999999998
7,6,10000,2201,0.03
7,6,10000,2207,0.020000000000000018
7,6,10000,2210,0.020000000000000018
7,6,10000,2213,0.030000000000000027
7,6,10000,2214,0.009999999999999981
7,6,10000,2215,0.06
7,6,10000,2217,0.04999999999999999
7,6,10000,2218,0.02999999999999997
7,6,10000,2219,0.06999999999999998
7,6,10000,2220,0.03
7,6,10000,2225,0.019999999999999962
7,6,10000,2229,0.010000000000000009
7,6,10000,2230,0.010000000000000009
7,6,10000,2242,0.010000000000000009
7,6,10000,2248,0.020000000000000018
7,6,10000,2249,0.04999999999999999
7,6,10000,2253,0.08999999999999997
7,6,10000,2254,0.019999999999999962
7,6,10000,2256,0.020000000000000018
7,6,10000,2257,0.03
7,6,10000,2260,0.020000000000000018
7,6,10000,2263,0.03
7,6,10000,2267,0.020000000000000018
7,6,10000,2269,0.009999999999999953
7,6,10000,2270,0.020000000000000018
7,6,10000,2273,0.010000000000000009
7,6,10000,2277,0.020000000000000018
7,6,10000,2278,0.02999999999999997
7,6,10000,2280,0.010000000000000009
7,6,10000,2285,0.010000000000000009
7,6,10000,2287,0.019999999999999962
7,6,10000,2289,0.010000000000000009
7,6,10000,2291,0.04999999999999999
7,6,10000,2300,0.020000000000000018
7,6,10000,2301,0.010000000000000009
7,6,10000,2307,0.06
7,6,10000,2309,0.030000000000000027
